,Unnamed: 0,agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist,DateTime,gage_height_m,discharge_cms
344,155.0,USGS,12200500.0,353,3/16/1982 12:55,PST,Yes,JKI,USGS,13.45,15400,Good,,,Unspecifed,MEAS,1.0,Imported Channel 1,UNSP,QSCMM,unkno,15400.0,600.0,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1982-03-16 12:55:00,4.09956,436.07943751680006
345,156.0,USGS,12200500.0,354,7/12/1982 11:15,PDT,Yes,JKI,USGS,18.34,29300,Excellent,,,Unspecifed,MEAS,1.0,Imported Channel 1,UNSP,QSCMM,unkno,29300.0,605.0,8430.0,3.48,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1982-07-12 11:15:00,5.590032,829.6836051456002
346,157.0,USGS,12200500.0,355,9/22/1982,,Yes,JDD,USGS,10.5,8500,Good,,,Unspecifed,MEAS,1.0,Imported Channel 1,UNSP,QSCMM,unkno,8500.0,573.0,3270.0,2.6,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1982-09-22 00:00:00,3.2004,240.69319603200003
347,158.0,USGS,12200500.0,356,1/18/1983,,Yes,JDD,USGS,13.72,14800,Good,,,Unspecifed,MEAS,1.0,Imported Channel 1,UNSP,QSCMM,unkno,14800.0,607.0,5320.0,2.78,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1983-01-18 00:00:00,4.181856000000001,419.08932956160004
348,159.0,USGS,12200500.0,357,5/5/1983 16:45,PDT,Yes,DR,USGS,12.84,13400,Good,,,Unspecifed,MEAS,1.0,Imported Channel 1,UNSP,QSCMM,unkno,13400.0,600.0,4760.0,2.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1983-05-05 16:45:00,3.913632,379.4457443328001
349,160.0,USGS,12200500.0,358,6/24/1983 16:40,PDT,Yes,DR,USGS,14.84,18300,Good,,,Unspecifed,MEAS,1.0,Imported Channel 1,UNSP,QSCMM,unkno,18300.0,609.0,5990.0,3.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1983-06-24 16:40:00,4.523232,518.1982926336001
350,161.0,USGS,12200500.0,359,9/27/1983,,Yes,JDD,USGS,10.35,7990,Good,0.02,1.0,,MEAS,1.0,Imported Channel 1,UNSP,other,,7990.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1983-09-27 00:00:00,3.15468,226.25160427008004
351,162.0,USGS,12200500.0,360,1/26/1984,,Yes,REQ/OCH,USGS,20.85,35500,Good,-0.4,2.0,,MEAS,1.0,Imported Channel 1,UNSP,other,,35500.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1984-01-26 00:00:00,6.355080000000001,1005.2480540160002
352,163.0,USGS,12200500.0,361,4/10/1984,,Yes,JDD,USGS,14.04,16900,Good,-0.06,1.1,,MEAS,1.0,Imported Channel 1,UNSP,other,,16900.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1984-04-10 00:00:00,4.279392,478.55470740480007
353,164.0,USGS,12200500.0,362,5/9/1984,,Yes,RAS,USGS,12.76,14100,Good,0.15,1.3,,MEAS,1.0,Imported Channel 1,UNSP,other,,14100.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1984-05-09 00:00:00,3.8892480000000003,399.2675369472001
354,165.0,USGS,12200500.0,363,7/11/1984,,Yes,JCT/RAS,USGS,14.85,19100,Good,0.1,1.3,,MEAS,1.0,Imported Channel 1,UNSP,other,,19100.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1984-07-11 00:00:00,4.52628,540.8517699072
355,166.0,USGS,12200500.0,364,9/18/1984,,Yes,JCT/RAS,USGS,10.13,7420,Good,-0.01,1.0,,MEAS,1.0,Imported Channel 1,UNSP,other,,7420.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1984-09-18 00:00:00,3.0876240000000004,210.11100171264002
356,167.0,USGS,12200500.0,365,11/28/1984,,Yes,RAS/JCT,USGS,13.09,14200,Good,0.09,1.2,,MEAS,1.0,Imported Channel 1,UNSP,other,,14200.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1984-11-28 00:00:00,3.9898320000000003,402.0992216064001
357,168.0,USGS,12200500.0,366,1/29/1985,,Yes,JCT/SB,USGS,11.78,11100,Good,0.06,1.2,,MEAS,1.0,Imported Channel 1,UNSP,other,,11100.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1985-01-29 00:00:00,3.590544,314.31699717120006
358,169.0,USGS,12200500.0,367,5/15/1985,,Yes,JJJ/SNB,USGS,12.38,12500,Good,-0.23,1.8,,MEAS,1.0,Imported Channel 1,UNSP,other,,12500.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1985-05-15 00:00:00,3.7734240000000003,353.9605824000001
359,170.0,USGS,12200500.0,368,7/17/1985,,Yes,SNB,USGS,13.37,14700,Fair,0.22,1.7,,MEAS,1.0,Imported Channel 1,UNSP,other,,14700.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1985-07-17 00:00:00,4.075176,416.25764490240005
360,171.0,USGS,12200500.0,369,9/24/1985,,Yes,SNB/JJJ,USGS,9.62,6520,Fair,0.46,2.6,,MEAS,1.0,Imported Channel 1,UNSP,other,,6520.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1985-09-24 00:00:00,2.932176,184.62583977984002
361,172.0,USGS,12200500.0,370,11/21/1985,,Yes,MCM/SNB,USGS,13.48,14800,Good,-0.12,1.7,,MEAS,1.0,Imported Channel 1,UNSP,other,,14800.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1985-11-21 00:00:00,4.108704,419.08932956160004
362,173.0,USGS,12200500.0,371,1/7/1986,,Yes,SNB/MCM,USGS,11.95,11500,Fair,0.14,3.2,,MEAS,1.0,Imported Channel 1,UNSP,other,,11500.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1986-01-07 00:00:00,3.64236,325.64373580800003
363,174.0,USGS,12200500.0,372,3/26/1986,,Yes,MCM/SNB,USGS,14.37,17400,Good,-0.15,1.7,,MEAS,1.0,Imported Channel 1,UNSP,other,,17400.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1986-03-26 00:00:00,4.379976,492.7131307008001
365,176.0,USGS,12200500.0,374,7/25/1986,,Yes,JLJ/SNB,USGS,11.57,10200,Fair,-0.08,1.3,,MEAS,1.0,Imported Channel 1,UNSP,other,,10200.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1986-07-25 00:00:00,3.526536,288.83183523840006
366,177.0,USGS,12200500.0,375,10/9/1986,,Yes,SNB,USGS,8.97,5400,Good,0.21,2.0,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,5400.0,561.0,2760.0,1.96,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1986-10-09 00:00:00,2.7340560000000003,152.9109715968
367,178.0,USGS,12200500.0,376,12/30/1986,,Yes,SNB,USGS,17.18,25800,Good,-0.42,2.3,,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,25800.0,612.0,7470.0,3.45,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1986-12-30 00:00:00,5.236464,730.5746420736001
368,179.0,USGS,12200500.0,377,3/26/1987,,Yes,SNB,USGS,12.89,14300,Good,0.1,1.9,,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14300.0,600.0,4950.0,2.89,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1987-03-26 00:00:00,3.9288720000000006,404.9309062656001
369,180.0,USGS,12200500.0,378,5/8/1987,,Yes,MCM/SNB,USGS,18.34,30200,Good,0.14,1.5,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,30200.0,614.0,8250.0,3.66,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1987-05-08 00:00:00,5.590032,855.1687670784002
370,181.0,USGS,12200500.0,379,7/7/1987,,Yes,ROO/MCM,USGS,13.78,16900,Fair,-0.05,1.5,Clear,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,16900.0,675.0,5490.0,3.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1987-07-07 00:00:00,4.200144,478.55470740480007
371,182.0,USGS,12200500.0,380,9/9/1987,,Yes,MCM/SNB,USGS,9.57,6880,Good,0.09,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,6880.0,568.0,3050.0,2.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1987-09-09 00:00:00,2.916936,194.81990455296003
372,183.0,USGS,12200500.0,381,2/16/1988,,Yes,DR,USGS,13.16,15700,Good,0.04,1.3,,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15700.0,595.0,5030.0,3.12,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1988-02-16 00:00:00,4.0111680000000005,444.5744914944001
373,184.0,USGS,12200500.0,382,6/9/1988 12:15,PDT,Yes,DR,USGS,13.58,16300,Good,0.06,1.8,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16300.0,590.0,5230.0,3.12,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1988-06-09 12:15:00,4.139184,461.56459944960005
374,185.0,USGS,12200500.0,383,11/18/1988 12:00,PST,Yes,JED,USGS,14.29,17100,Good,-0.15,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,17100.0,692.0,5730.0,2.98,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1988-11-18 12:00:00,4.355592,484.21807672320006
375,186.0,USGS,12200500.0,384,2/28/1989,,Yes,BSP,USGS,12.04,12500,Good,0.4,1.3,DebrisHeavy,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,12500.0,582.0,4340.0,2.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1989-02-28 00:00:00,3.6697919999999997,353.9605824000001
376,187.0,USGS,12200500.0,385,3/13/1989 11:00,PST,Yes,BP,USGS,13.36,14800,Good,-0.03,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14800.0,586.0,5040.0,2.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1989-03-13 11:00:00,4.072128,419.08932956160004
377,188.0,USGS,12200500.0,386,6/12/1989,,Yes,BSP,USGS,16.83,24100,Good,0.1,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,24100.0,608.0,7050.0,3.42,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1989-06-12 00:00:00,5.129784,682.4360028672002
378,189.0,USGS,12200500.0,387,11/14/1989 11:00,PST,Yes,BP,USGS,19.27,30500,Good,-0.08,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,30500.0,613.0,8270.0,3.68,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1989-11-14 11:00:00,5.873496,863.6638210560001
379,190.0,USGS,12200500.0,388,12/5/1989 12:28,PST,Yes,ROO/JB,USGS,32.28,103000,Good,0.16,1.0,,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,103000.0,703.0,16400.0,6.28,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1989-12-05 12:28:00,9.838944000000001,2916.6351989760005
380,191.0,USGS,12200500.0,389,2/6/1990 11:20,PST,Yes,BSP,USGS,14.87,19300,Good,-0.12,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,19300.0,595.0,5790.0,3.33,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1990-02-06 11:20:00,4.532376,546.5151392256001
381,192.0,USGS,12200500.0,390,4/18/1990 11:15,PDT,Yes,ROO,USGS,16.71,24300,Good,-0.06,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,24300.0,600.0,7320.0,3.24,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1990-04-18 11:15:00,5.093208000000001,688.0993721856001
382,193.0,USGS,12200500.0,391,7/16/1990 14:27,PDT,Yes,JCT/WPB,USGS,17.29,25800,Good,-0.02,1.5,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,25800.0,602.0,7160.0,3.6,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1990-07-16 14:27:00,5.269992,730.5746420736001
383,194.0,USGS,12200500.0,392,9/21/1990 9:07,PDT,Yes,JCT,USGS,10.02,7400,Good,-0.01,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,7400.0,567.0,3240.0,2.28,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1990-09-21 09:07:00,3.054096,209.54466478080002
384,195.0,USGS,12200500.0,393,11/17/1990 8:55,PST,Yes,JCT/KBO,USGS,22.28,43800,Good,0.01,1.8,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,43800.0,632.0,9720.0,4.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1990-11-17 08:55:00,6.7909440000000005,1240.2778807296002
385,196.0,USGS,12200500.0,394,11/25/1990 15:04,PST,Yes,KBO/DTS,USGS,36.91,141000,Good,-0.26,1.4,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,141000.0,700.0,20000.0,7.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1990-11-25 15:04:00,11.250168,3992.6753694720005
386,197.0,USGS,12200500.0,395,2/21/1991 14:51,PST,Yes,JCT,USGS,20.16,37100,Fair,-0.12,1.3,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,37100.0,627.0,8750.0,4.24,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1991-02-21 14:51:00,6.144768,1050.5550085632
387,198.0,USGS,12200500.0,396,4/23/1991 10:45,PDT,Yes,BSP/TEM,USGS,15.91,22800,Good,-0.11,1.2,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,22800.0,599.0,6860.0,3.32,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1991-04-23 10:45:00,4.849368,645.6241022976001
388,199.0,USGS,12200500.0,397,6/21/1991 10:13,PDT,Yes,JCT/RDF,USGS,16.4,19700,Poor,0.02,1.6,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,19700.0,605.0,7300.0,2.7,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1991-06-21 10:13:00,4.99872,557.8418778624001
389,200.0,USGS,12200500.0,398,8/13/1991 16:05,PDT,Yes,JCT,USGS,13.61,16200,Good,0.19,1.4,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16200.0,590.0,5510.0,2.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1991-08-13 16:05:00,4.148328,458.73291479040006
390,201.0,USGS,12200500.0,399,10/23/1991 13:22,PDT,Yes,MKB/JCT,USGS,9.28,5590,Good,0.03,1.3,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,5590.0,570.0,2980.0,1.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1991-10-23 13:22:00,2.828544,158.29117244928003
391,202.0,USGS,12200500.0,400,12/16/1991 13:15,PST,Yes,MKB,USGS,13.96,16700,Good,-0.14,1.9,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16700.0,590.0,5760.0,2.9,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1991-12-16 13:15:00,4.255008,472.8913380864001
392,203.0,USGS,12200500.0,401,2/20/1992 11:30,PST,Yes,MKB,USGS,14.02,16600,Good,-0.03,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16600.0,597.0,5730.0,2.9,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1992-02-20 11:30:00,4.273296,470.0596534272001
393,204.0,USGS,12200500.0,402,4/8/1992 12:00,PDT,Yes,MKB,USGS,11.36,10200,Good,-0.19,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,10200.0,585.0,4020.0,2.54,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1992-04-08 12:00:00,3.462528,288.83183523840006
394,205.0,USGS,12200500.0,403,6/23/1992 8:50,PDT,Yes,MKB,USGS,13.11,14700,Good,0.1,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14700.0,590.0,5230.0,2.81,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1992-06-23 08:50:00,3.995928,416.25764490240005
395,206.0,USGS,12200500.0,404,10/7/1992 11:30,PDT,Yes,MKB,USGS,9.58,6570,Fair,-0.16,1.8,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,6570.0,573.0,3190.0,2.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1992-10-07 11:30:00,2.9199840000000004,186.04168210944002
396,207.0,USGS,12200500.0,405,2/9/1993 10:45,PST,Yes,MKB,USGS,12.12,11800,Good,-0.03,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,11800.0,584.0,4460.0,2.65,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1993-02-09 10:45:00,3.694176,334.13878978560007
397,208.0,USGS,12200500.0,406,4/9/1993 8:30,PDT,Yes,MKB,USGS,11.95,11700,Good,0.14,1.5,Clear,UNSP,1.0,Imported Channel 1,CWAY,unspe,unkno,11700.0,584.0,4540.0,2.57,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1993-04-09 08:30:00,3.64236,331.3071051264001
398,209.0,USGS,12200500.0,407,8/5/1993 8:55,PDT,Yes,MKB,USGS,12.04,11100,Good,-0.16,1.2,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,11100.0,580.0,4460.0,2.49,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1993-08-05 08:55:00,3.6697919999999997,314.31699717120006
399,210.0,USGS,12200500.0,408,10/13/1993 9:55,PDT,Yes,MKB,USGS,8.98,5210,Good,-0.03,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,5210.0,555.0,2670.0,1.95,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1993-10-13 09:55:00,2.7371040000000004,147.53077074432002
400,211.0,USGS,12200500.0,409,12/9/1993 9:54,PST,Yes,MKB,USGS,13.0,14100,Good,0.01,1.6,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14100.0,585.0,5060.0,2.79,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1993-12-09 09:54:00,3.9624,399.2675369472001
401,212.0,USGS,12200500.0,410,2/25/1994 11:00,PST,Yes,MKB,USGS,12.77,12800,Good,-0.04,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,12800.0,580.0,4460.0,2.87,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1994-02-25 11:00:00,3.892296,362.45563637760006
402,213.0,USGS,12200500.0,411,4/14/1994 9:35,PDT,Yes,mkb,USGS,13.54,14800,Good,0.09,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14800.0,585.0,5270.0,2.81,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1994-04-14 09:35:00,4.1269919999999995,419.08932956160004
403,214.0,USGS,12200500.0,412,7/1/1994 9:15,PDT,Yes,MKB,USGS,13.61,14700,Good,-0.01,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14700.0,590.0,5130.0,2.87,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1994-07-01 09:15:00,4.148328,416.25764490240005
404,215.0,USGS,12200500.0,413,8/24/1994 7:40,PDT,Yes,MKB/AMS,USGS,9.95,6460,Good,0.02,1.7,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,6460.0,565.0,3060.0,2.11,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1994-08-24 07:40:00,3.03276,182.92682898432003
405,216.0,USGS,12200500.0,414,10/18/1994 10:45,PDT,Yes,MKB,USGS,8.83,4540,Good,0.0,1.2,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,4540.0,550.0,2260.0,2.01,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1994-10-18 10:45:00,2.691384,128.55848352768
406,217.0,USGS,12200500.0,415,12/14/1994 11:00,PST,Yes,mkb,USGS,11.84,10600,Good,0.0,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,10600.0,580.0,4200.0,2.52,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1994-12-14 11:00:00,3.608832,300.15857387520003
407,218.0,USGS,12200500.0,416,1/24/1995 14:45,PST,Yes,TEM/JCT,USGS,13.82,15500,Good,-0.06,0.5,Clear,MEAS,1.0,Imported Channel 1,BOAT,unspe,unkno,15500.0,564.0,,0.0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-01-24 14:45:00,4.2123360000000005,438.91112217600005
408,219.0,USGS,12200500.0,417,5/26/1995 8:48,PDT,Yes,JCT,USGS,16.14,20800,Good,0.08,1.5,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,20800.0,595.0,6460.0,3.22,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-05-26 08:48:00,4.919472000000001,588.9904091136001
409,220.0,USGS,12200500.0,418,7/7/1995 8:45,PDT,Yes,JCT,USGS,13.83,15200,Good,0.08,1.3,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15200.0,585.0,5440.0,2.79,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-07-07 08:45:00,4.215384,430.41606819840007
410,221.0,USGS,12200500.0,419,9/20/1995 9:06,PDT,Yes,JCT,USGS,11.28,8640,Good,-0.01,1.3,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,8640.0,575.0,3480.0,2.48,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-09-20 09:06:00,3.438144,244.65755455488005
411,222.0,USGS,12200500.0,420,11/30/1995 8:10,PST,Yes,KEF/JCT,USGS,37.03,134000,Good,0.2,1.2,DebrisModerate,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,134000.0,713.0,20000.0,6.7,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-11-30 08:10:00,11.286744,3794.4574433280004
412,223.0,USGS,12200500.0,421,11/30/1995 10:50,PST,Yes,DTS/JCT,USGS,37.32,141000,Good,0.05,1.1,DebrisModerate,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,141000.0,713.0,20200.0,6.98,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-11-30 10:50:00,11.375136000000001,3992.6753694720005
413,224.0,USGS,12200500.0,422,11/30/1995 15:21,PST,Yes,KEF/JCT,USGS,37.12,137000,Good,-0.13,1.0,DebrisModerate,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,137000.0,713.0,20100.0,6.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-11-30 15:21:00,11.314176,3879.407983104001
414,225.0,USGS,12200500.0,423,12/1/1995 7:45,PST,Yes,KEF/JCT,USGS,32.54,98000,Good,-0.08,1.0,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,98000.0,700.0,16900.0,5.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1995-12-01 07:45:00,9.918192,2775.0509660160005
415,226.0,USGS,12200500.0,424,1/19/1996 11:00,PST,Yes,JCT,USGS,16.86,23500,Good,-0.07,1.2,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,23500.0,590.0,6970.0,3.37,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1996-01-19 11:00:00,5.138928,665.4458949120001
416,227.0,USGS,12200500.0,425,2/9/1996 12:10,PST,Yes,JCT/BZ,USGS,29.13,78000,Good,0.2,1.0,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,78000.0,643.0,14400.0,5.43,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1996-02-09 12:10:00,8.878824,2208.7140341760005
417,228.0,USGS,12200500.0,426,2/12/1996 11:18,PST,Yes,JCT,USGS,17.43,26200,Good,-0.26,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,26200.0,597.0,7390.0,3.55,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1996-02-12 11:18:00,5.312664,741.9013807104001
418,229.0,USGS,12200500.0,427,3/20/1996 9:22,PST,Yes,JCT,USGS,14.24,16700,Good,-0.02,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16700.0,592.0,5530.0,3.02,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1996-03-20 09:22:00,4.340352,472.8913380864001
419,230.0,USGS,12200500.0,428,6/19/1996 14:00,PDT,Yes,SGW/JCT,USGS,14.08,15400,Good,-0.16,1.8,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15400.0,590.0,5370.0,2.87,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1996-06-19 14:00:00,4.291584,436.07943751680006
420,231.0,USGS,12200500.0,429,9/26/1996 8:30,PDT,Yes,SGW,USGS,10.38,6910,Good,-0.03,1.5,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,6910.0,560.0,3130.0,2.21,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1996-09-26 08:30:00,3.1638240000000004,195.66940995072002
421,232.0,USGS,12200500.0,430,12/19/1996 8:35,PST,Yes,SGW,USGS,13.52,14400,Good,0.03,1.6,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14400.0,585.0,5160.0,2.79,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1996-12-19 08:35:00,4.120896,407.76259092480007
422,233.0,USGS,12200500.0,431,3/6/1997 8:25,PST,Yes,SGW,USGS,14.85,17700,Good,0.03,1.5,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,17700.0,592.0,5860.0,3.02,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1997-03-06 08:25:00,4.52628,501.2081846784001
